def(USE_SYSTEM_TIME),
!def(USE_SYSTEM_TIME),
!def(PROTOTYPES),
True,
def(TEST_STRFTIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(BADRAND),
(def(VMS)&!def(MSDOS)),
!def(RELEASE_VERSION),
def(PIPES),
def(PROTOTYPES),
def(BITMAPDEBUG),
(def(VMS)&!def(BSD)),
def(BADRAND),
!def(LITE),
def(PM3D),
def(TEST_TIME),
def(USE_MOUSE),
!def(BITMAPDEBUG),
def(TEST_TERMDOC),
def(RELEASE_VERSION),
def(PIPE_IPC),
!def(lint),
!def(HAVE_ERFC),
!def(HAVE_ERF),
!def(MSDOS),
def(_Windows),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(VMS),
def(MSDOS),
(!def(MSDOS)&!def(VMS)),
def(__ZTC__),
