(def(VMS)&!def(MSDOS)),
!def(BITMAPDEBUG),
def(PIPES),
def(NO_LOCALE_H),
!def(BADRAND),
def(MSDOS),
(def(VMS)&!def(BSD)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(lint),
def(TEST_STRFTIME),
def(_Windows),
def(LITE),
!def(MSDOS),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
def(VMS),
!def(LITE),
def(BITMAPDEBUG),
!def(NO_LOCALE_H),
def(TEST_TERMDOC),
def(TEST_TIME),
(!def(MSDOS)&!def(VMS)),
True,
def(USE_SYSTEM_TIME),
!def(USE_SYSTEM_TIME),
!def(HAVE_ERFC),
def(BADRAND),
def(__ZTC__),
