def(TEST_TIME),
def(MSDOS),
(def(VMS)&!def(BSD)),
def(VMS),
!def(MSDOS),
!def(lint),
def(PM3D),
def(_Windows),
def(BITMAPDEBUG),
def(PIPES),
!def(BITMAPDEBUG),
def(USE_SYSTEM_TIME),
def(RELEASE_VERSION),
True,
def(TEST_TERMDOC),
!def(RELEASE_VERSION),
def(__ZTC__),
def(PIPE_IPC),
!def(GP_ISVAR),
!def(USE_SYSTEM_TIME),
def(PROTOTYPES),
def(TEST_STRFTIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(PROTOTYPES),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(MSDOS)),
(!def(MSDOS)&!def(VMS)),
