def(TEST_TIME),
!def(GP_ISVAR),
def(USE_MOUSE),
!def(USE_SYSTEM_TIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(PM3D),
def(_Windows),
def(__ZTC__),
True,
def(USE_SYSTEM_TIME),
!def(RELEASE_VERSION),
def(TEST_STRFTIME),
(def(VMS)&!def(MSDOS)),
def(RELEASE_VERSION),
!def(PROTOTYPES),
!def(lint),
def(PROTOTYPES),
(!def(MSDOS)&!def(VMS)),
def(PIPE_IPC),
!def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPES),
def(BITMAPDEBUG),
def(TEST_TERMDOC),
def(MSDOS),
(def(VMS)&!def(BSD)),
!def(MSDOS),
def(VMS),
