(def(VMS)&!def(BSD)),
!def(USE_SYSTEM_TIME),
(!def(AMIGA_SC_6_1)&!def(PM3D)&def(USE_ULIG_FILLEDBOXES)),
def(TEST_STRFTIME),
def(USE_SYSTEM_TIME),
!def(AMIGA_SC_6_1),
(!def(AMIGA_SC_6_1)&def(EAM_HISTOGRAMS)),
def(TEST_TERMDOC),
def(TEST_TIME),
def(GP_STRING_VARS),
def(EAM_DATASTRINGS),
(!def(AMIGA_SC_6_1)&!def(PM3D)),
def(PIPES),
def(PM3D),
!def(RELEASE_VERSION),
(!def(PIPE_IPC)&def(VMS)),
def(MSDOS),
(!def(AMIGA_SC_6_1)&def(EAM_DATASTRINGS)),
def(EAM_HISTOGRAMS),
def(BINARY_DATA_FILE),
(!def(APOLLO)&def(GP_STRING_VARS)),
def(GP_MACROS),
(def(VMS)&!def(MSDOS)),
!def(LITE),
(!def(MSDOS)&!def(VMS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(__PUREC__),
def(__PUREC__),
def(PIPE_IPC),
def(USE_MOUSE),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(!def(AMIGA_SC_6_1)&!def(PM3D)&def(EAM_HISTOGRAMS)),
!def(BITMAPDEBUG),
def(_Windows),
def(AMIGA_AC_5),
True,
def(BITMAPDEBUG),
(!def(PIPE_IPC)&def(__ZTC__)),
!def(BINARY_DATA_FILE),
!def(MSDOS),
def(RELEASE_VERSION),
!def(EAM_HISTOGRAMS),
!def(lint),
