def(VMS),
def(_Windows),
def(TEST_TERMDOC),
def(BITMAPDEBUG),
!def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)),
def(NO_LOCALE_H),
!def(HAVE_ERFC),
def(TEST_TIME),
!def(BADRAND),
(!def(MSDOS)&!def(VMS)),
def(BADRAND),
def(__ZTC__),
def(USE_SYSTEM_TIME),
True,
!def(lint),
!def(USE_SYSTEM_TIME),
!def(MSDOS),
def(TEST_STRFTIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPES),
!def(NO_LOCALE_H),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(BSD)),
!def(LITE),
def(MSDOS),
!def(HAVE_ERF),
