def(TEST_STRFTIME),
!def(USE_SYSTEM_TIME),
!def(RELEASE_VERSION),
def(VMS),
True,
def(PIPE_IPC),
def(TEST_TERMDOC),
def(USE_SYSTEM_TIME),
!def(MSDOS),
!def(LITE),
(def(VMS)&!def(BSD)),
def(BITMAPDEBUG),
!def(HAVE_ERF),
def(USE_MOUSE),
!def(BADRAND),
def(TEST_TIME),
def(PM3D),
(def(VMS)&!def(MSDOS)),
(!def(MSDOS)&!def(VMS)),
!def(BITMAPDEBUG),
def(_Windows),
def(RELEASE_VERSION),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(MSDOS),
def(BADRAND),
!def(HAVE_ERFC),
def(__ZTC__),
!def(lint),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(PIPES),
