def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(__PUREC__),
!def(LITE),
def(AMIGA_AC_5),
def(TEST_STRFTIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(!def(AMIGA_SC_6_1)&!def(PM3D)&def(USE_ULIG_FILLEDBOXES)),
def(PM3D),
def(TEST_TIME),
def(_Windows),
(!def(AMIGA_SC_6_1)&!def(PM3D)&def(EAM_HISTOGRAMS)),
!def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)),
!def(MSDOS),
def(EAM_HISTOGRAMS),
(!def(APOLLO)&def(GP_STRING_VARS)),
def(GP_MACROS),
!def(__PUREC__),
(def(VMS)&!def(BSD)),
def(USE_MOUSE),
def(BINARY_DATA_FILE),
def(EAM_DATASTRINGS),
!def(BITMAPDEBUG),
!def(lint),
def(BITMAPDEBUG),
(!def(PIPE_IPC)&def(__ZTC__)),
!def(BINARY_DATA_FILE),
(!def(AMIGA_SC_6_1)&def(EAM_HISTOGRAMS)),
def(RELEASE_VERSION),
(!def(MSDOS)&!def(VMS)),
True,
def(GP_STRING_VARS),
!def(RELEASE_VERSION),
def(PIPES),
(!def(PIPE_IPC)&def(VMS)),
def(MSDOS),
!def(EAM_HISTOGRAMS),
def(TEST_TERMDOC),
!def(AMIGA_SC_6_1),
(!def(AMIGA_SC_6_1)&def(EAM_DATASTRINGS)),
(!def(AMIGA_SC_6_1)&!def(PM3D)),
def(PIPE_IPC),
