def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)),
def(PIPES),
def(MSDOS),
!def(MSDOS),
def(__ZTC__),
def(VMS),
def(TEST_TERMDOC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
def(BITMAPDEBUG),
(!def(MSDOS)&!def(VMS)),
!def(BITMAPDEBUG),
True,
def(TEST_TIME),
(def(VMS)&!def(BSD)),
!def(USE_SYSTEM_TIME),
!def(HAVE_ERFC),
def(NO_LOCALE_H),
def(TEST_STRFTIME),
def(_Windows),
!def(LITE),
!def(BADRAND),
!def(NO_LOCALE_H),
!def(lint),
def(BADRAND),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
