def(TEST_TIME),
def(PIPES),
(def(VMS)&!def(MSDOS)),
def(BITMAPDEBUG),
!def(BITMAPDEBUG),
def(BADRAND),
def(USE_SYSTEM_TIME),
True,
def(TEST_STRFTIME),
def(_Windows),
def(__ZTC__),
!def(HAVE_ERF),
def(NO_LOCALE_H),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(MSDOS),
!def(HAVE_ERFC),
def(VMS),
!def(USE_SYSTEM_TIME),
def(TEST_TERMDOC),
(def(VMS)&!def(BSD)),
!def(MSDOS),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(lint),
!def(BADRAND),
def(LITE),
!def(NO_LOCALE_H),
!def(LITE),
(!def(MSDOS)&!def(VMS)),
