def(TEST_TIME),
def(PM3D),
def(RELEASE_VERSION),
def(MSDOS),
def(PIPES),
!def(RELEASE_VERSION),
def(USE_MOUSE),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(TEST_TERMDOC),
(def(VMS)&!def(BSD)),
def(BITMAPDEBUG),
!def(LITE),
(!def(MSDOS)&!def(VMS)),
def(PROTOTYPES),
!def(PROTOTYPES),
!def(lint),
!def(BITMAPDEBUG),
def(_Windows),
def(__ZTC__),
!def(MSDOS),
def(USE_SYSTEM_TIME),
def(PIPE_IPC),
(def(VMS)&!def(MSDOS)),
def(VMS),
def(TEST_STRFTIME),
True,
!def(USE_SYSTEM_TIME),
!def(GP_ISVAR),
