def(VMS),
!def(LITE),
def(MSDOS),
(def(VMS)&!def(BSD)),
(!def(MSDOS)&!def(VMS)),
!def(lint),
!def(USE_SYSTEM_TIME),
def(NO_LOCALE_H),
!def(HAVE_ERFC),
def(_Windows),
!def(BITMAPDEBUG),
def(BADRAND),
(def(VMS)&!def(MSDOS)),
def(USE_SYSTEM_TIME),
def(TEST_TERMDOC),
True,
!def(BADRAND),
!def(HAVE_ERF),
def(TEST_TIME),
def(TEST_STRFTIME),
!def(NO_LOCALE_H),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(BITMAPDEBUG),
def(PIPES),
def(__ZTC__),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(MSDOS),
