def(USE_SYSTEM_TIME),
def(TEST_TIME),
!def(USE_SYSTEM_TIME),
!def(BADRAND),
def(PIPES),
!def(lint),
def(TEST_TERMDOC),
def(NO_LOCALE_H),
!def(HAVE_ERF),
def(MSDOS),
(!def(MSDOS)&!def(VMS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(NO_LOCALE_H),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(_Windows),
!def(LITE),
!def(BITMAPDEBUG),
True,
(def(VMS)&!def(BSD)),
def(BITMAPDEBUG),
def(BADRAND),
def(PIPE_IPC),
def(TEST_STRFTIME),
!def(HAVE_ERFC),
!def(MSDOS),
def(USE_MOUSE),
!def(RELEASE_VERSION),
def(__ZTC__),
def(RELEASE_VERSION),
def(PM3D),
def(VMS),
(def(VMS)&!def(MSDOS)),
