def(USE_SYSTEM_TIME),
!def(USE_SYSTEM_TIME),
def(RELEASE_VERSION),
def(PM3D),
True,
!def(BITMAPDEBUG),
def(PROTOTYPES),
(def(VMS)&!def(MSDOS)),
!def(GP_ISVAR),
def(TEST_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPES),
!def(lint),
def(MSDOS),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(BSD)),
def(VMS),
def(_Windows),
def(TEST_TERMDOC),
def(__ZTC__),
def(USE_MOUSE),
def(TEST_STRFTIME),
!def(RELEASE_VERSION),
!def(PROTOTYPES),
def(BITMAPDEBUG),
def(PIPE_IPC),
!def(LITE),
(!def(MSDOS)&!def(VMS)),
!def(MSDOS),
