1,5,4,4,1
2,5,4,4,1
3,5,4,4,1
4,5,4,4,1
5,5,4,4,1
6,5,4,4,1
7,5,4,4,1
8,5,4,4,1
9,5,4,4,1
10,5,4,4,1
11,5,4,4,1
12,5,4,4,1
13,5,4,4,1
14,5,4,4,1
15,5,4,4,1
16,5,4,4,1
17,5,4,4,1
18,5,4,4,1
19,5,4,4,1
20,5,4,4,1
21,5,4,4,1
22,5,4,4,1
23,5,4,4,1
24,5,4,4,1
25,5,4,4,1
26,5,4,4,1
27,5,4,4,1
28,5,4,4,1
29,5,4,4,1
30,5,4,4,1
31,5,4,4,1
32,5,4,4,1
33,5,4,4,1
34,5,4,4,1
35,5,4,4,1
36,5,4,4,1
37,5,4,4,1
38,5,4,4,1
39,5,4,4,1
40,5,4,4,1
41,5,4,4,1
42,5,4,4,1
43,5,4,4,1
44,5,4,4,1
45,5,4,4,1
46,5,4,4,1
47,5,4,4,1
48,5,4,4,1
49,5,4,4,1
50,5,4,4,1
51,5,4,4,1
52,5,4,4,1
53,5,4,4,1
54,5,4,4,1
55,5,4,4,1
56,5,4,4,1
57,5,4,4,1
58,5,4,4,1
59,5,4,4,1
60,5,4,4,1
61,5,4,4,1
62,5,4,4,1
63,5,4,4,1
64,5,4,4,1
65,5,4,4,1
66,5,4,4,1
67,5,4,4,1
68,5,4,4,1
69,5,4,4,1
70,5,4,4,1
71,5,4,4,1
72,5,3,3,1
73,5,3,3,1
74,5,3,3,1
75,5,3,3,1
76,5,3,3,1
77,5,3,3,1
78,5,3,3,1
79,5,3,3,1
80,5,3,3,1
81,5,3,3,1
82,5,3,3,1
83,5,3,3,1
84,5,3,3,1
85,5,3,3,1
86,5,3,3,1
87,5,4,4,1
88,5,4,4,1
89,5,4,4,1
90,5,4,4,1
91,5,4,4,1
92,5,4,4,1
93,5,4,4,1
94,5,4,4,1
95,5,4,4,1
96,5,4,4,1
97,5,4,4,1
98,5,4,4,1
99,5,4,4,1
100,5,4,4,1
101,5,4,4,1
102,5,4,4,1
103,5,4,4,1
104,5,4,4,1
105,5,4,4,1
106,5,4,4,1
107,5,4,4,1
108,5,4,4,1
109,5,4,4,1
110,5,4,4,1
111,5,4,4,1
112,5,4,4,1
113,5,4,4,1
114,5,4,4,1
115,5,4,4,1
116,5,4,4,1
117,5,4,4,1
118,5,4,4,1
119,5,4,4,1
120,5,4,4,1
121,5,4,4,1
122,5,4,4,1
123,5,4,4,1
124,5,4,4,1
125,5,4,4,1
126,5,4,4,1
127,5,4,4,1
128,5,4,4,1
129,5,4,4,1
130,5,4,4,1
131,5,4,4,1
132,6,4,4,1
133,6,4,4,1
134,6,4,4,1
135,6,4,4,1
136,6,4,4,1
137,6,4,4,1
138,6,4,4,1
139,6,4,4,1
140,6,4,4,1
141,6,4,4,1
142,6,4,4,1
143,6,4,4,1
144,6,4,4,1
145,6,4,4,1
146,6,4,4,1
147,6,4,4,1
148,6,4,4,1
149,6,4,4,1
150,6,4,4,1
151,6,4,4,1
152,6,4,4,1
153,6,4,4,1
154,6,4,4,1
155,6,4,4,1
156,6,4,4,1
157,6,4,4,1
158,6,4,4,1
159,6,4,4,1
160,6,4,4,1
161,6,4,4,1
162,6,4,4,1
163,6,4,4,1
164,6,4,4,1
165,6,4,4,1
166,6,4,4,1
167,6,4,4,1
168,6,4,4,1
169,6,4,4,1
170,6,4,4,1
171,6,4,4,1
172,6,4,4,1
173,6,4,4,1
174,6,4,4,1
175,6,4,4,1
176,7,4,4,1
177,7,4,4,1
178,7,4,4,1
179,7,4,4,1
180,7,4,4,1
181,7,4,4,1
182,7,4,4,1
183,7,4,4,1
184,7,4,4,1
185,7,4,4,1
186,7,4,4,1
187,7,4,4,1
188,7,4,4,1
189,7,4,4,1
190,7,4,4,1
191,7,4,4,1
192,7,4,4,1
193,7,4,4,1
194,7,4,4,1
195,7,4,4,1
196,7,4,4,1
197,7,4,4,1
198,7,4,4,1
199,7,4,4,1
200,7,4,4,1
201,7,4,4,1
202,7,4,4,1
203,7,4,4,1
204,7,4,4,1
205,7,4,4,1
206,7,4,4,1
207,7,4,4,1
208,7,4,4,1
209,7,4,4,1
210,7,4,4,1
211,7,4,4,1
212,7,4,4,1
213,7,4,4,1
214,9,7,9,1
215,9,7,9,1
216,9,7,9,1
217,9,7,9,1
218,9,7,9,1
219,9,7,9,1
220,9,7,9,1
221,9,7,9,1
222,9,7,9,1
223,9,5,7,1
224,10,7,12,2
225,11,8,14,3
226,11,8,14,3
227,11,8,14,3
228,11,8,14,3
229,11,8,14,3
230,11,8,14,3
231,11,8,14,3
232,11,8,14,3
233,11,8,14,3
234,13,11,19,3
235,13,11,19,3
236,13,11,19,3
237,13,11,19,3
