def(ENABLE_OPENSSL),sc_pkcs15_pubkey_from_cert,parameter,Function,3
True,pkcs15_prkey_ops,exclusion,Variable,3
True,sc_pkcs15_erase_prkey,additon,Function,3
def(USE_PKCS15_INIT),pkcs15_create_object,exclusion,Function,3
True,fw_data,exclusion,Variable,3
True,cert,exclusion,Variable,3
True,pkcs15_dobj_ops,exclusion,Variable,3
True,pkcs15_pubkey_ops,exclusion,Variable,3
True,pkcs15_cert_ops,exclusion,Variable,3
def(ENABLE_OPENSSL),register_mechanisms,exclusion,Function,3
True,sc_pkcs15_erase_pubkey,additon,Function,3
True,sc_pkcs15_free_prkey,exclusion,Function,3
True,sc_pkcs15_free_pubkey,exclusion,Function,3
