!def(DISABLE_DEBUG),
!def(mpf_swap),
True,
!def(mpq_out_str),
!def(mpq_swap),
!def(mpz_swap),
!def(mpz_tstbit),
!def(HAVE_GETLINE),
!def(mpf_pow_ui),
def(MPS_CATCH_FPE),
