!def(mpf_swap),
!def(NOMPTEMP),
!def(mpf_pow_ui),
!def(mpq_out_str),
!def(mpz_swap),
!def(mpq_swap),
True,
!def(mpz_tstbit),
!def(DISABLE_DEBUG),
