!def(mpf_swap),
!def(mpz_swap),
True,
!def(mpq_swap),
!def(mpf_pow_ui),
def(MPS_CATCH_FPE),
!def(DISABLE_DEBUG),
!def(mpz_tstbit),
!def(mpq_out_str),
