!def(mpz_swap),
!def(NOMPTEMP),
!def(mpf_swap),
!def(mpq_swap),
!def(mpz_tstbit),
True,
(def(THREAD_SAFE)&!def(NOMPTEMP)),
!def(DISABLE_DEBUG),
!def(mpf_pow_ui),
!def(mpq_out_str),
