!def(HAVE_GETLINE),
!def(DISABLE_DEBUG),
True,
!def(mpz_swap),
!def(mpq_swap),
!def(mpq_out_str),
!def(mpz_tstbit),
!def(mpf_pow_ui),
!def(mpf_swap),
def(MPS_CATCH_FPE),
