!def(mpz_tstbit),
!def(mpf_swap),
!def(mpq_swap),
True,
!def(mpq_out_str),
!def(DISABLE_DEBUG),
!def(mpf_pow_ui),
!def(mpz_swap),
!def(NOMPTEMP),
