!def(mpz_tstbit),
!def(mpf_pow_ui),
True,
!def(mpf_swap),
def(MPS_CATCH_FPE),
!def(mpq_out_str),
!def(DISABLE_DEBUG),
!def(mpz_swap),
!def(mpq_swap),
