!def(NOMPTEMP),
!def(DISABLE_DEBUG),
True,
!def(mpz_swap),
!def(mpf_pow_ui),
!def(mpq_out_str),
!def(mpf_swap),
!def(mpz_tstbit),
!def(mpq_swap),
(def(THREAD_SAFE)&!def(NOMPTEMP)),
