!def(mpq_out_str),
!def(NOMPTEMP),
!def(mpf_swap),
!def(DISABLE_DEBUG),
True,
!def(mpz_tstbit),
!def(mpz_swap),
(def(THREAD_SAFE)&!def(NOMPTEMP)),
!def(mpq_swap),
!def(mpf_pow_ui),
