!def(NOMPTEMP),
!def(mpf_pow_ui),
True,
!def(DISABLE_DEBUG),
!def(mpz_swap),
!def(mpq_swap),
!def(mpz_tstbit),
!def(mpq_out_str),
(def(THREAD_SAFE)&!def(NOMPTEMP)),
!def(mpf_swap),
