!def(mpz_swap),
!def(mpf_pow_ui),
!def(NOMPTEMP),
!def(mpq_swap),
!def(DISABLE_DEBUG),
!def(mpq_out_str),
True,
(def(THREAD_SAFE)&!def(NOMPTEMP)),
!def(mpz_tstbit),
!def(mpf_swap),
