!def(HAVE_GETLINE),
True,
!def(mpz_swap),
!def(mpf_swap),
!def(DISABLE_DEBUG),
!def(mpq_swap),
!def(mpq_out_str),
def(MPS_CATCH_FPE),
!def(mpf_pow_ui),
!def(mpz_tstbit),
