def(NBDEBUG),
!def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(PROTO),
!def(PROTO),
def(JUMPLIST_ROTATE),
!def(FEAT_MBYTE),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_MBYTE),
True,
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
