def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
!def(FEAT_GUI_W32),
def(WIN32),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
True,
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(MAIN),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(DEBUG),
