def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
True,
def(WSDEBUG),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
