def(WSDEBUG_SENSE),
def(MAIN),
def(FEAT_TOOLBAR),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(NBDEBUG),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(LESSTIF_VERSION),
def(_WIN32),
