def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(NBDEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
True,
!def(FEAT_GUI_GTK),
