def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(WSDEBUG),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
True,
def(DEBUG),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_TOOLBAR),
