def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
True,
def(FEAT_BEVAL),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
