def(FEAT_TERMRESPONSE),
!def(UNIX),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(__MINT__),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(UNIX),
def(FEAT_PROFILE),
def(WIN32),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(MAIN),
def(NBDEBUG),
True,
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(_WIN32),
def(WSDEBUG_SENSE),
def(DEBUG),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
