def(MCH_WRITE_DUMP),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
!def(PROTO),
def(WSDEBUG_TRACE),
def(DEBUG),
def(NBDEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_GUI_W32),
