def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(NBDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(WSDEBUG),
True,
def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
