def(JUMPLIST_ROTATE),
True,
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(_WIN32),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(INET_SOCKETS),
def(WIN32),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_BEVAL),
