def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(NBDEBUG),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(MAIN),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
