def(WIN32),
def(DEBUG),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
def(FEAT_GUI),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
True,
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
