def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(MAIN),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(FEAT_BEVAL),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
True,
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(PROTO),
