def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(PROTO),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
True,
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(PROTO),
