def(PROTO),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_GUI_W32),
!def(PROTO),
True,
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
