def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
!def(FEAT_PROFILE),
def(__MINT__),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(WSDEBUG),
def(_WIN32),
def(LESSTIF_VERSION),
def(MAIN),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(PROTO),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
