def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
True,
def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(RISCOS),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(RISCOS),
!def(FEAT_MBYTE),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_GUI),
