def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
True,
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(NBDEBUG),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
