def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(WSDEBUG),
def(PROTO),
True,
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(NBDEBUG),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
