def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(WIN32),
def(DEBUG),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
def(_WIN32),
