def(FEAT_GUI_GTK),
!def(PROTO),
def(PROTO),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(__BORLANDC__),
True,
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
