def(LESSTIF_VERSION),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
