def(WSDEBUG_SENSE),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
!def(PROTO),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_CLIPBOARD),
True,
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
