def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(NBDEBUG),
!def(PROTO),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
True,
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(PROTO),
