def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_CLIPBOARD),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
True,
def(FEAT_GUI_W32),
def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
