def(INET_SOCKETS),
def(DEBUG),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
True,
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
