def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
def(WSDEBUG),
def(FEAT_GUI),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_GTK),
!def(PROTO),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
True,
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
