def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(PROTO),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
def(_WIN32),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
def(MAIN),
True,
def(WIN32),
def(WSDEBUG_TRACE),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
