def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
True,
def(RISCOS),
def(LESSTIF_VERSION),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(PROTO),
def(WSDEBUG_SENSE),
!def(PROTO),
def(NBDEBUG),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
!def(RISCOS),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
