def(NBDEBUG),
def(RISCOS),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(WSDEBUG),
def(PROTO),
def(EBCDIC),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
True,
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(EBCDIC),
def(FEAT_GUI),
!def(RISCOS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(WSDEBUG_TRACE),
def(DEBUG),
!def(FEAT_BEVAL),
