def(FEAT_GUI_GTK),
def(WSDEBUG),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(PROTO),
True,
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(INET_SOCKETS),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
