def(PROTO),
True,
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
def(WIN32),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(DEBUG),
!def(FEAT_PROFILE),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(FEAT_TOOLBAR),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
