def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(__MINT__),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
True,
def(WSDEBUG),
