def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
True,
!def(FEAT_BEVAL),
!def(PROTO),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
