def(FEAT_BEVAL),
def(FEAT_MBYTE),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_DND),
(!def(FEAT_BEVAL)&def(NOIME)),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
!def(EBCDIC),
True,
!def(FEAT_GUI_W32),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
def(WSDEBUG_SENSE),
!def(FEAT_MBYTE),
!def(RISCOS),
!def(LESSTIF_VERSION),
def(EBCDIC),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
(!def(PROTO)&!def(__BORLANDC__)),
